survey_date,admin0,admin0_code,admin1,admin1_code,admin2,admin2_code,admin3,admin3_code,total_idp,total_ret,ret_idp,ret_refugees,admin_origin
2019-10-30,MALI,MLI,Tombouctou,MLI06,Tombouctou,MLI006001,Tombouctou,MLI00600106,8041,82348,NA,NA,Tombouctou
2019-10-30,MALI,MLI,Tombouctou,MLI06,Dire,MLI006002,Dire,MLI00600205,258,31765,NA,NA,Tombouctou
2019-10-30,MALI,MLI,Tombouctou,MLI06,Goundam,MLI006003,Goundam Commune,MLI00600308,5658,32637,NA,NA,Tombouctou
2019-10-30,MALI,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI006004,Rharous,MLI00600408,6110,101565,NA,NA,Tombouctou
2019-10-30,MALI,MLI,Tombouctou,MLI06,Niafunke,MLI006005,Souboundou,MLI00600507,2574,46623,NA,NA,Tombouctou
2019-10-30,MALI,MLI,Gao,MLI07,Gao,MLI007001,Gao,MLI00700103,31804,55188,NA,NA,Gao
2019-10-30,MALI,MLI,Gao,MLI07,Ansongo,MLI007002,Ansongo,MLI00700201,13325,65404,NA,NA,Gao
2019-10-30,MALI,MLI,Gao,MLI07,Bourem,MLI007003,Bourem,MLI00700302,10573,28728,NA,NA,Gao
2019-10-30,MALI,MLI,Menaka,MLI07,Menaka,MLI007004,Menaka,MLI00700403,17758,67487,NA,NA,Gao
2019-10-30,MALI,MLI,Kidal,MLI08,Kidal,MLI008001,Anefif,MLI00800101,178,1280,NA,NA,Kidal
2019-10-30,MALI,MLI,Kidal,MLI08,Tin-Essako,MLI008002,Tin Essako,MLI00800201,0,53,NA,NA,Kidal
2019-10-30,MALI,MLI,Kidal,MLI08,Abeibara,MLI008003,Abeibara,MLI00800301,66,385,NA,NA,Kidal
2019-10-30,MALI,MLI,Kidal,MLI08,Tessalit,MLI008004,Tessalit,MLI00800403,646,466,NA,NA,Kidal
2019-10-30,MALI,MLI,Bamako,MLI09,Bamako,MLI009001,Commune I,MLI00900101,77,0,NA,NA,Bamako
2019-10-30,MALI,MLI,Bamako,MLI09,Bamako,MLI009002,Commune II,MLI00900102,0,0,NA,NA,Bamako
2019-10-30,MALI,MLI,Bamako,MLI09,Bamako,MLI009003,Commune III,MLI00900103,9,0,NA,NA,Bamako
2019-10-30,MALI,MLI,Bamako,MLI09,Bamako,MLI009004,Commune IV,MLI00900104,88,0,NA,NA,Bamako
2019-10-30,MALI,MLI,Bamako,MLI09,Bamako,MLI009005,Commune V,MLI00900105,589,0,NA,NA,Bamako
2019-10-30,MALI,MLI,Bamako,MLI09,Bamako,MLI009006,Commune VI,MLI00900106,1587,0,NA,NA,Bamako
2020-04-30,Mali,MLI,Kayes,MLI01,Kayes,MLI0103,Kayes Commune,MLI00100112,45,0,0,0,Kayes
2020-04-30,Mali,MLI,Kayes,MLI01,Bafoulabe,MLI0101,Oualia Commune,MLI00100211,21,0,0,0,Kayes
2020-04-30,Mali,MLI,Kayes,MLI01,Diema,MLI0102,Troungoumbé,MLI00100614,159,0,0,0,Kayes
2020-04-30,Mali,MLI,Kayes,MLI01,Kita,MLI0105,Kita Commune,MLI00100513,1326,219,219,0,Kayes
2020-04-30,Mali,MLI,Kayes,MLI01,Nioro,MLI0106,Nioro Commune,MLI00100610,12,0,0,0,Kayes
2020-04-30,Mali,MLI,Kayes,MLI01,Yelimane,MLI0107,Guidime Commune,MLI00100705,61,0,0,0,Kayes
2020-04-30,Mali,MLI,Koulikoro,MLI02,Koulikoro,MLI0206,Koulikoro Commune,MLI00200104,89,0,0,0,Koulikoro
2020-04-30,Mali,MLI,Koulikoro,MLI02,Dioila,MLI0202,Guegneka,MLI00200309,490,7,0,7,Koulikoro
2020-04-30,Mali,MLI,Koulikoro,MLI02,Kati,MLI0204,Kati Commune,MLI00200518,1406,208,0,208,Koulikoro
2020-04-30,Mali,MLI,Sikasso,MLI03,Yorosso,MLI0307,Yorosso,MLI00300209,146,0,0,0,Sikasso
2020-04-30,Mali,MLI,Sikasso,MLI03,Yanfolila,MLI0306,Baya,MLI00300401,0,0,0,0,NA
2020-04-30,Mali,MLI,Sikasso,MLI03,Koutiala,MLI0304,Koutiala Commune,MLI00300516,993,0,0,0,Sikasso
2020-04-30,Mali,MLI,Sikasso,MLI03,Bougouni,MLI0301,Bougouni Commune,MLI00300602,857,0,0,0,Sikasso
2020-04-30,Mali,MLI,Sikasso,MLI03,Sikasso,MLI0305,SIKASSO Commune,MLI00300737,261,0,0,0,Sikasso
2020-04-30,Mali,MLI,Sikasso,MLI03,Kadiolo,MLI0302,Kadiolo,MLI00300104,341,0,0,0,Sikasso
2020-04-30,Mali,MLI,Ségou,MLI04,Baroueli,MLI0401,Baraoueli,MLI00400101,77,8,0,8,Ségou
2020-04-30,Mali,MLI,Ségou,MLI04,Segou,MLI0406,Segou Commune,MLI00400224,5446,173,0,173,Ségou
2020-04-30,Mali,MLI,Ségou,MLI04,Bla,MLI0402,Bla,MLI00400302,300,0,0,0,Ségou
2020-04-30,Mali,MLI,Ségou,MLI04,San,MLI0405,San Commune,MLI00400417,1396,5,0,5,Ségou
2020-04-30,Mali,MLI,Ségou,MLI04,Niono,MLI0404,Niono,MLI00400506,14447,3998,2937,1061,Ségou
2020-04-30,Mali,MLI,Ségou,MLI04,Tominian,MLI0407,Tominian,MLI00400611,912,0,0,0,Ségou
2020-04-30,Mali,MLI,Ségou,MLI04,Macina,MLI0403,Macina,MLI00400705,1046,167,167,0,Ségou
2020-04-30,Mali,MLI,Mopti,MLI05,Mopti,MLI0506,Mopti Commune,MLI00500109,24648,4683,4524,159,Mopti
2020-04-30,Mali,MLI,Mopti,MLI05,Bandiagara,MLI0501,Bandiagara Commune,MLI00500201,16190,3378,3374,4,Mopti
2020-04-30,Mali,MLI,Mopti,MLI05,Bankass,MLI0502,Bankass,MLI00500301,21289,0,0,0,Mopti
2020-04-30,Mali,MLI,Mopti,MLI05,Youwarou,MLI0508,Youwarou,MLI00500407,1470,3733,3337,396,Mopti
2020-04-30,Mali,MLI,Mopti,MLI05,Djenne,MLI0503,Djenne Commune,MLI00500503,5866,18,18,0,Mopti
2020-04-30,Mali,MLI,Mopti,MLI05,Douentza,MLI0504,Douentza Commune,MLI00500606,6768,30262,26587,3675,Mopti
2020-04-30,Mali,MLI,Mopti,MLI05,Koro,MLI0505,Koro,MLI00500711,22787,3274,3228,46,Mopti
2020-04-30,Mali,MLI,Mopti,MLI05,Tenenkou,MLI0507,Tenenkou Commune,MLI00500809,3463,4191,3977,214,Mopti
2020-04-30,Mali,MLI,Tombouctou,MLI06,Tombouctou,MLI0605,Tombouctou,MLI00600106,8381,94106,82348,11758,Tombouctou
2020-04-30,Mali,MLI,Tombouctou,MLI06,Dire,MLI0601,Dire,MLI00600205,258,34186,31765,2421,Tombouctou
2020-04-30,Mali,MLI,Tombouctou,MLI06,Goundam,MLI0602,Goundam Commune,MLI00600308,8864,39893,33455,6438,Tombouctou
2020-04-30,Mali,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0603,Rharous,MLI00600408,10755,114793,102303,12490,Tombouctou
2020-04-30,Mali,MLI,Tombouctou,MLI06,Niafunke,MLI0604,Souboundou,MLI00600507,3223,51432,47139,4293,Tombouctou
2020-04-30,Mali,MLI,Gao,MLI07,Gao,MLI0703,Gao,MLI00700103,36734,70630,55188,15442,Gao
2020-04-30,Mali,MLI,Gao,MLI07,Ansongo,MLI0701,Ansongo,MLI00700201,14425,70213,65404,4809,Gao
2020-04-30,Mali,MLI,Gao,MLI07,Bourem,MLI0702,Bourem,MLI00700302,11474,30951,29341,1610,Gao
2020-04-30,Mali,MLI,Menaka,MLI07,Menaka,MLI0704,Menaka,MLI00700403,20991,68410,68410,0,Gao
2020-04-30,Mali,MLI,Kidal,MLI08,Kidal,MLI0802,Anefif,MLI00800101,178,2009,1280,729,Kidal
2020-04-30,Mali,MLI,Kidal,MLI08,Tin-Essako,MLI0804,Tin Essako,MLI00800201,0,53,53,0,NA
2020-04-30,Mali,MLI,Kidal,MLI08,Abeibara,MLI0801,Abeibara,MLI00800301,66,385,385,0,Kidal
2020-04-30,Mali,MLI,Kidal,MLI08,Tessalit,MLI0803,Tessalit,MLI00800403,646,1796,466,1330,Kidal
2020-04-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,MLI00900101,77,33,0,33,Bamako
2020-04-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,MLI00900102,0,0,0,0,NA
2020-04-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,MLI00900103,9,0,0,0,Bamako
2020-04-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,MLI00900104,88,16,0,16,Bamako
2020-04-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,MLI00900105,589,15,0,15,Bamako
2020-04-30,Mali,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,MLI00900106,1928,500,0,500,Bamako
2020-04-30,Mali,MLI,Menaka,MLI10,Menaka,MLI1004,NA,NA,0,15993,0,15993,NA
2019-09-30,MALI,MLI,Kayes,MLI01,Kayes,MLI001001,Kayes Commune,MLI00100112,127,0,NA,NA,NA
2019-09-30,MALI,MLI,Kayes,MLI01,Diema,MLI001003,Diema,MLI00100304,153,0,NA,NA,NA
2019-09-30,MALI,MLI,Kayes,MLI01,Kita,MLI003005,Kita Commune,MLI00100513,1153,219,NA,NA,NA
2019-09-30,MALI,MLI,Kayes,MLI01,Nioro,MLI001006,Nioro Commune,MLI00100610,12,0,NA,NA,NA
2019-09-30,MALI,MLI,Koulikoro,MLI02,Koulikoro,MLI002001,Koulikoro Commune,MLI00200104,89,0,NA,NA,NA
2019-09-30,MALI,MLI,Koulikoro,MLI02,Dioila,MLI002003,Guegneka,MLI00200309,536,0,NA,NA,NA
2019-09-30,MALI,MLI,Koulikoro,MLI02,Kati,MLI002005,Kati Commune,MLI00200518,1406,0,NA,NA,NA
2019-09-30,MALI,MLI,Sikasso,MLI03,Yorosso,MLI003002,Yorosso,MLI00300209,146,0,NA,NA,NA
2019-09-30,MALI,MLI,Sikasso,MLI03,Yanfolila,MLI003004,Baya,MLI00300401,0,0,NA,NA,NA
2019-09-30,MALI,MLI,Sikasso,MLI03,Koutiala,MLI003005,Koutiala Commune,MLI00300516,993,0,NA,NA,NA
2019-09-30,MALI,MLI,Sikasso,MLI03,Bougouni,MLI003006,Bougouni Commune,MLI00300602,857,0,NA,NA,NA
2019-09-30,MALI,MLI,Sikasso,MLI03,Sikasso,MLI003007,SIKASSO Commune,MLI00300737,261,0,NA,NA,NA
2019-09-30,MALI,MLI,Sikasso,MLI03,Kadiolo,MLI008002,Kadiolo,MLI00300104,341,0,NA,NA,NA
2019-09-30,MALI,MLI,Ségou,MLI04,Baroueli,MLI004001,Baraoueli,MLI00400101,77,0,NA,NA,NA
2019-09-30,MALI,MLI,Ségou,MLI04,Segou,MLI004002,Segou Commune,MLI00400224,5450,0,NA,NA,NA
2019-09-30,MALI,MLI,Ségou,MLI04,Bla,MLI004003,Bla,MLI00400302,300,0,NA,NA,NA
2019-09-30,MALI,MLI,Ségou,MLI04,San,MLI004004,San Commune,MLI00400417,1497,0,NA,NA,NA
2019-09-30,MALI,MLI,Ségou,MLI04,Niono,MLI004005,Niono,MLI00400506,13571,2937,NA,NA,NA
2019-09-30,MALI,MLI,Ségou,MLI04,Tominian,MLI004006,Tominian,MLI00400611,912,0,NA,NA,NA
2019-09-30,MALI,MLI,Ségou,MLI04,Macina,MLI004007,Macina,MLI00400705,2484,167,NA,NA,NA
2019-09-30,MALI,MLI,Mopti,MLI05,Mopti,MLI005001,Mopti Commune,MLI00500109,14410,4524,NA,NA,NA
2019-09-30,MALI,MLI,Mopti,MLI05,Bandiagara,MLI005002,Bandiagara Commune,MLI00500201,6460,3374,NA,NA,NA
2019-09-30,MALI,MLI,Mopti,MLI05,Bankass,MLI005003,Bankass,MLI00500301,12506,0,NA,NA,NA
2019-09-30,MALI,MLI,Mopti,MLI05,Youwarou,MLI005004,Youwarou,MLI00500407,102,3337,NA,NA,NA
2019-09-30,MALI,MLI,Mopti,MLI05,Djenne,MLI005005,Djenne Commune,MLI00500503,5866,18,NA,NA,NA
2019-09-30,MALI,MLI,Mopti,MLI05,Douentza,MLI005006,Douentza Commune,MLI00500606,6036,25896,NA,NA,NA
2019-09-30,MALI,MLI,Mopti,MLI05,Koro,MLI005007,Koro,MLI00500711,12510,3228,NA,NA,NA
2019-09-30,MALI,MLI,Mopti,MLI05,Tenenkou,MLI005008,Tenenkou Commune,MLI00500809,3193,3977,NA,NA,NA
2019-09-30,MALI,MLI,Tombouctou,MLI06,Tombouctou,MLI006001,Tombouctou,MLI00600106,8041,82348,NA,NA,NA
2019-09-30,MALI,MLI,Tombouctou,MLI06,Dire,MLI006002,Dire,MLI00600205,258,31765,NA,NA,NA
2019-09-30,MALI,MLI,Tombouctou,MLI06,Goundam,MLI006003,Goundam Commune,MLI00600308,5658,32637,NA,NA,NA
2019-09-30,MALI,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI006004,Rharous,MLI00600408,6110,101565,NA,NA,NA
2019-09-30,MALI,MLI,Tombouctou,MLI06,Niafunke,MLI006005,Souboundou,MLI00600507,2574,46623,NA,NA,NA
2019-09-30,MALI,MLI,Gao,MLI07,Gao,MLI007001,Gao,MLI00700103,29482,55188,NA,NA,NA
2019-09-30,MALI,MLI,Gao,MLI07,Ansongo,MLI007002,Ansongo,MLI00700201,13325,65404,NA,NA,NA
2019-09-30,MALI,MLI,Gao,MLI07,Bourem,MLI007003,Bourem,MLI00700302,10573,28728,NA,NA,NA
2019-09-30,MALI,MLI,Menaka,MLI07,Menaka,MLI007004,Menaka,MLI00700403,16430,67487,NA,NA,NA
2019-09-30,MALI,MLI,Kidal,MLI08,Kidal,MLI008001,Anefif,MLI00800101,178,1280,NA,NA,NA
2019-09-30,MALI,MLI,Kidal,MLI08,Tin-Essako,MLI008002,Tin Essako,MLI00800201,0,53,NA,NA,NA
2019-09-30,MALI,MLI,Kidal,MLI08,Abeibara,MLI008003,Abeibara,MLI00800301,66,385,NA,NA,NA
2019-09-30,MALI,MLI,Kidal,MLI08,Tessalit,MLI008004,Tessalit,MLI00800403,646,466,NA,NA,NA
2019-09-30,MALI,MLI,Bamako,MLI09,Bamako,MLI009001,Commune I,MLI00900101,77,0,NA,NA,NA
2019-09-30,MALI,MLI,Bamako,MLI09,Bamako,MLI009002,Commune II,MLI00900102,0,0,NA,NA,NA
2019-09-30,MALI,MLI,Bamako,MLI09,Bamako,MLI009003,Commune III,MLI00900103,9,0,NA,NA,NA
2019-09-30,MALI,MLI,Bamako,MLI09,Bamako,MLI009004,Commune IV,MLI00900104,88,0,NA,NA,NA
2019-09-30,MALI,MLI,Bamako,MLI09,Bamako,MLI009005,Commune V,MLI00900105,589,0,NA,NA,NA
2019-09-30,MALI,MLI,Bamako,MLI09,Bamako,MLI009006,Commune VI,MLI00900106,1587,0,NA,NA,NA
2019-12-31,Mali,MLI,Kayes,MLI01,Kayes,MLI001001,Kayes Commune,MLI00100112,45,0,NA,NA,Kayes
2019-12-31,Mali,MLI,Kayes,MLI01,Bafoulabé,MLI001002,Oualia Commune,MLI00100211,21,0,NA,NA,Kayes
2019-12-31,Mali,MLI,Kayes,MLI01,Diema,MLI001003,Troungoumbé,MLI00100614,159,0,NA,NA,Kayes
2019-12-31,Mali,MLI,Kayes,MLI01,Kita,MLI003005,Kita Commune,MLI00100513,1326,219,NA,NA,Kayes
2019-12-31,Mali,MLI,Kayes,MLI01,Nioro,MLI001006,Nioro Commune,MLI00100610,12,0,NA,NA,Kayes
2019-12-31,Mali,MLI,Kayes,MLI01,Yelimane,MLI001007,Guidime Commune,MLI00100705,61,0,NA,NA,Kayes
2019-12-31,Mali,MLI,Koulikoro,MLI02,Koulikoro,MLI002001,Koulikoro Commune,MLI00200104,89,0,NA,NA,Koulikoro
2019-12-31,Mali,MLI,Koulikoro,MLI02,Dioila,MLI002003,Guegneka,MLI00200309,536,0,NA,NA,Koulikoro
2019-12-31,Mali,MLI,Koulikoro,MLI02,Kati,MLI002005,Kati Commune,MLI00200518,1406,0,NA,NA,Koulikoro
2019-12-31,Mali,MLI,Sikasso,MLI03,Yorosso,MLI003002,Yorosso,MLI00300209,146,0,NA,NA,Sikasso
2019-12-31,Mali,MLI,Sikasso,MLI03,Yanfolila,MLI003004,Baya,MLI00300401,0,0,NA,NA,NA
2019-12-31,Mali,MLI,Sikasso,MLI03,Koutiala,MLI003005,Koutiala Commune,MLI00300516,993,0,NA,NA,Sikasso
2019-12-31,Mali,MLI,Sikasso,MLI03,Bougouni,MLI003006,Bougouni Commune,MLI00300602,857,0,NA,NA,Sikasso
2019-12-31,Mali,MLI,Sikasso,MLI03,Sikasso,MLI003007,SIKASSO Commune,MLI00300737,261,0,NA,NA,Sikasso
2019-12-31,Mali,MLI,Sikasso,MLI03,Kadiolo,MLI008002,Kadiolo,MLI00300104,341,0,NA,NA,Sikasso
2019-12-31,Mali,MLI,Ségou,MLI04,Baroueli,MLI004001,Baraoueli,MLI00400101,77,0,NA,NA,Ségou
2019-12-31,Mali,MLI,Ségou,MLI04,Segou,MLI004002,Segou Commune,MLI00400224,5450,0,NA,NA,Ségou
2019-12-31,Mali,MLI,Ségou,MLI04,Bla,MLI004003,Bla,MLI00400302,300,0,NA,NA,Ségou
2019-12-31,Mali,MLI,Ségou,MLI04,San,MLI004004,San Commune,MLI00400417,1497,0,NA,NA,Ségou
2019-12-31,Mali,MLI,Ségou,MLI04,Niono,MLI004005,Niono,MLI00400506,13571,2937,NA,NA,Ségou
2019-12-31,Mali,MLI,Ségou,MLI04,Tominian,MLI004006,Tominian,MLI00400611,912,0,NA,NA,Ségou
2019-12-31,Mali,MLI,Ségou,MLI04,Macina,MLI004007,Macina,MLI00400705,2484,167,NA,NA,Ségou
2019-12-31,Mali,MLI,Mopti,MLI05,Mopti,MLI005001,Mopti Commune,MLI00500109,19792,4524,NA,NA,Mopti
2019-12-31,Mali,MLI,Mopti,MLI05,Bandiagara,MLI005002,Bandiagara Commune,MLI00500201,14967,3374,NA,NA,Mopti
2019-12-31,Mali,MLI,Mopti,MLI05,Bankass,MLI005003,Bankass,MLI00500301,12506,0,NA,NA,Mopti
2019-12-31,Mali,MLI,Mopti,MLI05,Youwarou,MLI005004,Youwarou,MLI00500407,102,3337,NA,NA,Mopti
2019-12-31,Mali,MLI,Mopti,MLI05,Djenne,MLI005005,Djenne Commune,MLI00500503,5866,18,NA,NA,Mopti
2019-12-31,Mali,MLI,Mopti,MLI05,Douentza,MLI005006,Douentza Commune,MLI00500606,6592,25896,NA,NA,Mopti
2019-12-31,Mali,MLI,Mopti,MLI05,Koro,MLI005007,Koro,MLI00500711,12510,3228,NA,NA,Mopti
2019-12-31,Mali,MLI,Mopti,MLI05,Tenenkou,MLI005008,Tenenkou Commune,MLI00500809,3193,3977,NA,NA,Mopti
2019-12-31,Mali,MLI,Tombouctou,MLI06,Tombouctou,MLI006001,Tombouctou,MLI00600106,8041,82348,NA,NA,Tombouctou
2019-12-31,Mali,MLI,Tombouctou,MLI06,Dire,MLI006002,Dire,MLI00600205,258,31765,NA,NA,Tombouctou
2019-12-31,Mali,MLI,Tombouctou,MLI06,Goundam,MLI006003,Goundam Commune,MLI00600308,5658,32637,NA,NA,Tombouctou
2019-12-31,Mali,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI006004,Rharous,MLI00600408,6110,101565,NA,NA,Tombouctou
2019-12-31,Mali,MLI,Tombouctou,MLI06,Niafunke,MLI006005,Souboundou,MLI00600507,2574,46623,NA,NA,Tombouctou
2019-12-31,Mali,MLI,Gao,MLI07,Gao,MLI007001,Gao,MLI00700103,34142,55188,NA,NA,Gao
2019-12-31,Mali,MLI,Gao,MLI07,Ansongo,MLI007002,Ansongo,MLI00700201,13325,65404,NA,NA,Gao
2019-12-31,Mali,MLI,Gao,MLI07,Bourem,MLI007003,Bourem,MLI00700302,10573,28728,NA,NA,Gao
2019-12-31,Mali,MLI,Menaka,MLI07,Menaka,MLI007004,Menaka,MLI00700403,17758,67487,NA,NA,Gao
2019-12-31,Mali,MLI,Kidal,MLI08,Kidal,MLI008001,Anefif,MLI00800101,178,1280,NA,NA,Kidal
2019-12-31,Mali,MLI,Kidal,MLI08,Tin-Essako,MLI008002,Tin Essako,MLI00800201,0,53,NA,NA,Kidal
2019-12-31,Mali,MLI,Kidal,MLI08,Abeibara,MLI008003,Abeibara,MLI00800301,66,385,NA,NA,Kidal
2019-12-31,Mali,MLI,Kidal,MLI08,Tessalit,MLI008004,Tessalit,MLI00800403,646,466,NA,NA,Kidal
2019-12-31,Mali,MLI,Bamako,MLI09,Bamako,MLI009001,Commune I,MLI00900101,77,0,NA,NA,Bamako
2019-12-31,Mali,MLI,Bamako,MLI09,Bamako,MLI009002,Commune II,MLI00900102,0,0,NA,NA,NA
2019-12-31,Mali,MLI,Bamako,MLI09,Bamako,MLI009003,Commune III,MLI00900103,9,0,NA,NA,Bamako
2019-12-31,Mali,MLI,Bamako,MLI09,Bamako,MLI009004,Commune IV,MLI00900104,88,0,NA,NA,Bamako
2019-12-31,Mali,MLI,Bamako,MLI09,Bamako,MLI009005,Commune V,MLI00900105,589,0,NA,NA,Bamako
2019-12-31,Mali,MLI,Bamako,MLI09,Bamako,MLI009006,Commune VI,MLI00900106,1587,0,NA,NA,Bamako
2018-07-31,MALI,MLI,Kayes,MLI01,Kayes,MLI0103,Kayes Commune,ML010312,9,0,NA,NA,Kayes
2018-07-31,MALI,MLI,Kayes,MLI01,Diema,MLI0102,Diema,ML010204,5,0,NA,NA,Kayes
2018-07-31,MALI,MLI,Koulikoro,MLI02,Koulikoro,MLI0206,Koulikoro Commune,ML020604,33,0,NA,NA,Koulikoro
2018-07-31,MALI,MLI,Koulikoro,MLI02,Kati,MLI0204,Kati Commune,ML020418,1066,0,NA,NA,Koulikoro
2018-07-31,MALI,MLI,Sikasso,MLI03,Koutiala,MLI0304,Koutiala Commune,ML030416,17,0,NA,NA,Sikasso
2018-07-31,MALI,MLI,Sikasso,MLI03,Sikasso,MLI0305,SIKASSO Commune,ML030536,86,0,NA,NA,Sikasso
2018-07-31,MALI,MLI,Ségou,MLI04,Segou,MLI0406,Segou Commune,ML040626,541,0,NA,NA,Ségou
2018-07-31,MALI,MLI,Ségou,MLI04,San,MLI0405,San Commune,ML040517,211,0,NA,NA,Ségou
2018-07-31,MALI,MLI,Ségou,MLI04,Niono,MLI0404,Niono,ML040406,6109,2906,NA,NA,Ségou
2018-07-31,MALI,MLI,Ségou,MLI04,Macina,MLI0403,Macina,ML040305,865,167,NA,NA,Ségou
2018-07-31,MALI,MLI,Mopti,MLI05,Mopti,MLI0506,Mopti Commune,ML050609,894,4524,NA,NA,Mopti
2018-07-31,MALI,MLI,Mopti,MLI05,Bandiagara,MLI0501,Bandiagara Commune,ML050101,2250,3374,NA,NA,Mopti
2018-07-31,MALI,MLI,Mopti,MLI05,Bankass,MLI0502,Bankass,ML050201,1414,0,NA,NA,Mopti
2018-07-31,MALI,MLI,Mopti,MLI05,Youwarou,MLI0508,Youwarou,ML050807,43,3337,NA,NA,Mopti
2018-07-31,MALI,MLI,Mopti,MLI05,Djenne,MLI0503,Djenne Commune,ML050303,14,0,NA,NA,Mopti
2018-07-31,MALI,MLI,Mopti,MLI05,Douentza,MLI0504,Douentza Commune,ML050406,68,25896,NA,NA,Mopti
2018-07-31,MALI,MLI,Mopti,MLI05,Koro,MLI0505,Koro,ML050512,6048,0,NA,NA,Mopti
2018-07-31,MALI,MLI,Mopti,MLI05,Tenenkou,MLI0507,Tenenkou Commune,ML050708,1397,3977,NA,NA,Mopti
2018-07-31,MALI,MLI,Tombouctou,MLI06,Tombouctou,MLI0605,Tombouctou,ML060506,10034,82119,NA,NA,Tombouctou
2018-07-31,MALI,MLI,Tombouctou,MLI06,Dire,MLI0601,Dire,ML060105,804,23628,NA,NA,Tombouctou
2018-07-31,MALI,MLI,Tombouctou,MLI06,Goundam,MLI0602,Goundam Commune,ML060208,4130,32081,NA,NA,Tombouctou
2018-07-31,MALI,MLI,Tombouctou,MLI06,Gourma-Rharous,MLI0603,Rharous,ML060308,16358,89649,NA,NA,Tombouctou
2018-07-31,MALI,MLI,Tombouctou,MLI06,Niafunke,MLI0604,Souboundou,NA,0,46507,NA,NA,Tombouctou
2018-07-31,MALI,MLI,Gao,MLI07,Gao,MLI0703,Gao,ML070303,3108,49898,NA,NA,Gao
2018-07-31,MALI,MLI,Gao,MLI07,Ansongo,MLI0701,Ansongo,ML070101,1019,65304,NA,NA,Gao
2018-07-31,MALI,MLI,Gao,MLI07,Bourem,MLI0702,Bourem,ML070202,3851,28678,NA,NA,Gao
2018-07-31,MALI,MLI,Menaka,MLI07,Menaka,MLI0704,Menaka,ML070403,11763,62276,NA,NA,Gao
2018-07-31,MALI,MLI,Kidal,MLI08,Kidal,MLI0802,Anefif,ML080201,131,1280,NA,NA,Kidal
2018-07-31,MALI,MLI,Kidal,MLI08,Tin-Essako,MLI0804,Tin Essako,ML080401,0,53,NA,NA,Kidal
2018-07-31,MALI,MLI,Kidal,MLI08,Abeibara,MLI0801,Abeibara,ML080101,59,385,NA,NA,Kidal
2018-07-31,MALI,MLI,Kidal,MLI08,Tessalit,MLI0803,Tessalit,ML080302,123,466,NA,NA,Kidal
2018-07-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune I,ML090101,756,0,NA,NA,Bamako
2018-07-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune II,ML090102,278,0,NA,NA,Bamako
2018-07-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune III,ML090103,788,0,NA,NA,Bamako
2018-07-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune IV,ML090104,386,0,NA,NA,Bamako
2018-07-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune V,ML090105,391,0,NA,NA,Bamako
2018-07-31,MALI,MLI,Bamako,MLI09,Bamako,MLI0901,Commune VI,ML090106,302,0,NA,NA,Bamako
2019-08-31,Mali,MLI,Kayes,MLI01,Kayes,MLI001001,Kayes Commune,MLI00100112,0,0,NA,NA,NA
2019-08-31,Mali,MLI,Kayes,MLI01,Diema,MLI001003,Diema,MLI00100304,0,0,NA,NA,NA
2019-08-31,Mali,MLI,Kayes,MLI01,Kita,MLI003005,Kita Commune,MLI00100513,403,219,NA,NA,Kayes
2019-08-31,Mali,MLI,Kayes,MLI01,Nioro,MLI001006,Nioro Commune,MLI00100610,647,0,NA,NA,Kayes
2019-08-31,Mali,MLI,Koulikoro,MLI02,Koulikoro,MLI002001,Koulikoro Commune,MLI00200104,89,0,NA,NA,Koulikoro
2019-08-31,Mali,MLI,Koulikoro,MLI02,Dioila,MLI002003,Guegneka,MLI00200309,536,0,NA,NA,Koulikoro
2019-08-31,Mali,MLI,Koulikoro,MLI02,Kati,MLI002005,Kati Commune,MLI00200518,1406,0,NA,NA,Koulikoro
2019-08-31,Mali,MLI,Sikasso,MLI03,Yorosso,MLI003002,Yorosso,MLI00300209,146,0,NA,NA,Sikasso
2019-08-31,Mali,MLI,Sikasso,MLI03,Yanfolila,MLI003004,Baya,MLI00300401,0,0,NA,NA,NA
2019-08-31,Mali,MLI,Sikasso,MLI03,Koutiala,MLI003005,Koutiala Commune,MLI00300516,993,0,NA,NA,Sikasso
2019-08-31,Mali,MLI,Sikasso,MLI03,Bougouni,MLI003006,Bougouni Commune,MLI00300602,857,0,NA,NA,Sikasso
2019-08-31,Mali,MLI,Sikasso,MLI03,Sikasso,MLI003007,SIKASSO Commune,MLI00300737,261,0,NA,NA,Sikasso
